id,user_id,issue_id,role_in_chat,message,attachments,created_at,updated_at,session_id
689,2.0,259,USER,mechanical fault Guindy urgent,[],2024-11-03 11:32:56.000000+00,2024-11-03 11:32:56.000000+00,153
690,,259,AI,✅ Issue #259 created: '259'. Solver assigned.,[],2024-11-03 11:32:59.000000+00,2024-11-03 11:32:59.000000+00,153
691,2.0,263,USER,internet not working Guindy,[],2024-12-13 14:00:13.000000+00,2024-12-13 14:00:13.000000+00,154
692,,263,AI,✅ Issue #263 created: '263'. Solver assigned.,[],2024-12-13 14:00:16.000000+00,2024-12-13 14:00:16.000000+00,154
693,2.0,264,USER,network down in Guindy,[],2024-12-20 08:46:17.000000+00,2024-12-20 08:46:17.000000+00,155
694,,264,AI,✅ Issue #264 created: '264'. Solver assigned.,[],2024-12-20 08:46:20.000000+00,2024-12-20 08:46:20.000000+00,155
695,2.0,265,USER,AC not cooling in Guindy,[],2024-12-26 11:39:33.000000+00,2024-12-26 11:39:33.000000+00,156
696,,265,AI,✅ Issue #265 created: '265'. Solver assigned.,[],2024-12-26 11:39:36.000000+00,2024-12-26 11:39:36.000000+00,156
697,2.0,266,USER,door not closing Guindy,[],2025-01-06 14:54:05.000000+00,2025-01-06 14:54:05.000000+00,157
698,,266,AI,✅ Issue #266 created: '266'. Solver assigned.,[],2025-01-06 14:54:08.000000+00,2025-01-06 14:54:08.000000+00,157
699,2.0,267,USER,AC breakdown Guindy,[],2025-01-12 16:41:50.000000+00,2025-01-12 16:41:50.000000+00,158
700,,267,AI,✅ Issue #267 created: '267'. Solver assigned.,[],2025-01-12 16:41:53.000000+00,2025-01-12 16:41:53.000000+00,158
701,2.0,268,USER,AC not cooling in Guindy,[],2025-01-19 09:04:43.000000+00,2025-01-19 09:04:43.000000+00,159
702,,268,AI,✅ Issue #268 created: '268'. Solver assigned.,[],2025-01-19 09:04:46.000000+00,2025-01-19 09:04:46.000000+00,159
703,2.0,269,USER,electrical fault Guindy critical,[],2025-01-21 12:04:19.000000+00,2025-01-21 12:04:19.000000+00,160
704,,269,AI,✅ Issue #269 created: '269'. Solver assigned.,[],2025-01-21 12:04:22.000000+00,2025-01-21 12:04:22.000000+00,160
705,2.0,270,USER,plumbing issue urgent at Guindy,[],2025-01-28 09:47:22.000000+00,2025-01-28 09:47:22.000000+00,161
706,,270,AI,✅ Issue #270 created: '270'. Solver assigned.,[],2025-01-28 09:47:25.000000+00,2025-01-28 09:47:25.000000+00,161
707,2.0,273,USER,chiller problem Guindy urgent,[],2025-02-28 11:23:48.000000+00,2025-02-28 11:23:48.000000+00,162
708,,273,AI,✅ Issue #273 created: '273'. Solver assigned.,[],2025-02-28 11:23:51.000000+00,2025-02-28 11:23:51.000000+00,162
709,2.0,274,USER,connectivity issue Guindy,[],2025-02-28 11:05:38.000000+00,2025-02-28 11:05:38.000000+00,163
710,,274,AI,✅ Issue #274 created: '274'. Solver assigned.,[],2025-02-28 11:05:41.000000+00,2025-02-28 11:05:41.000000+00,163
711,2.0,275,USER,switch failure Guindy urgent,[],2025-03-15 18:15:36.000000+00,2025-03-15 18:15:36.000000+00,164
712,,275,AI,✅ Issue #275 created: '275'. Solver assigned.,[],2025-03-15 18:15:39.000000+00,2025-03-15 18:15:39.000000+00,164
713,2.0,277,USER,internet not working Guindy,[],2025-03-26 17:21:53.000000+00,2025-03-26 17:21:53.000000+00,165
714,,277,AI,✅ Issue #277 created: '277'. Solver assigned.,[],2025-03-26 17:21:56.000000+00,2025-03-26 17:21:56.000000+00,165
715,2.0,278,USER,broken furniture Guindy,[],2025-03-29 12:20:18.000000+00,2025-03-29 12:20:18.000000+00,166
716,,278,AI,✅ Issue #278 created: '278'. Solver assigned.,[],2025-03-29 12:20:21.000000+00,2025-03-29 12:20:21.000000+00,166
717,2.0,279,USER,pipe broken in Guindy site need to fix,[],2025-04-05 10:49:35.000000+00,2025-04-05 10:49:35.000000+00,167
718,,279,AI,✅ Issue #279 created: '279'. Solver assigned.,[],2025-04-05 10:49:38.000000+00,2025-04-05 10:49:38.000000+00,167
719,2.0,280,USER,lights not working Guindy,[],2025-04-09 11:16:42.000000+00,2025-04-09 11:16:42.000000+00,168
720,,280,AI,✅ Issue #280 created: '280'. Solver assigned.,[],2025-04-09 11:16:45.000000+00,2025-04-09 11:16:45.000000+00,168
721,2.0,281,USER,pipe burst in Guindy need help,[],2025-04-13 16:26:34.000000+00,2025-04-13 16:26:34.000000+00,169
722,,281,AI,✅ Issue #281 created: '281'. Solver assigned.,[],2025-04-13 16:26:37.000000+00,2025-04-13 16:26:37.000000+00,169
723,2.0,284,USER,AC not cooling in Guindy,[],2025-08-23 15:46:09.000000+00,2025-08-23 15:46:09.000000+00,170
724,,284,AI,✅ Issue #284 created: '284'. Solver assigned.,[],2025-08-23 15:46:12.000000+00,2025-08-23 15:46:12.000000+00,170
725,2.0,285,USER,wall crack at Guindy,[],2025-09-08 11:19:02.000000+00,2025-09-08 11:19:02.000000+00,171
726,,285,AI,✅ Issue #285 created: '285'. Solver assigned.,[],2025-09-08 11:19:05.000000+00,2025-09-08 11:19:05.000000+00,171
727,2.0,286,USER,electrical fault Guindy critical,[],2025-09-21 11:27:29.000000+00,2025-09-21 11:27:29.000000+00,172
728,,286,AI,✅ Issue #286 created: '286'. Solver assigned.,[],2025-09-21 11:27:32.000000+00,2025-09-21 11:27:32.000000+00,172
729,2.0,287,USER,door not closing Guindy,[],2025-09-21 13:24:00.000000+00,2025-09-21 13:24:00.000000+00,173
730,,287,AI,✅ Issue #287 created: '287'. Solver assigned.,[],2025-09-21 13:24:03.000000+00,2025-09-21 13:24:03.000000+00,173
731,2.0,288,USER,equipment failure Guindy,[],2025-10-17 10:42:55.000000+00,2025-10-17 10:42:55.000000+00,174
732,,288,AI,✅ Issue #288 created: '288'. Solver assigned.,[],2025-10-17 10:42:58.000000+00,2025-10-17 10:42:58.000000+00,174
733,2.0,290,USER,lights not working Guindy,[],2025-11-24 13:26:38.000000+00,2025-11-24 13:26:38.000000+00,175
734,,290,AI,✅ Issue #290 created: '290'. Solver assigned.,[],2025-11-24 13:26:41.000000+00,2025-11-24 13:26:41.000000+00,175
735,2.0,292,USER,water leakage at Guindy,[],2026-01-11 12:05:36.000000+00,2026-01-11 12:05:36.000000+00,176
736,,292,AI,✅ Issue #292 created: '292'. Solver assigned.,[],2026-01-11 12:05:39.000000+00,2026-01-11 12:05:39.000000+00,176
737,3.0,293,USER,lights not working Perungudi,[],2024-02-07 16:25:31.000000+00,2024-02-07 16:25:31.000000+00,177
738,,293,AI,✅ Issue #293 created: '293'. Solver assigned.,[],2024-02-07 16:25:34.000000+00,2024-02-07 16:25:34.000000+00,177
739,3.0,296,USER,water leakage at Perungudi,[],2024-04-09 11:43:48.000000+00,2024-04-09 11:43:48.000000+00,178
740,,296,AI,✅ Issue #296 created: '296'. Solver assigned.,[],2024-04-09 11:43:51.000000+00,2024-04-09 11:43:51.000000+00,178
741,3.0,301,USER,door not closing Perungudi,[],2024-06-16 12:46:13.000000+00,2024-06-16 12:46:13.000000+00,179
742,,301,AI,✅ Issue #301 created: '301'. Solver assigned.,[],2024-06-16 12:46:16.000000+00,2024-06-16 12:46:16.000000+00,179
743,3.0,302,USER,AC not cooling in Perungudi,[],2024-06-22 14:22:27.000000+00,2024-06-22 14:22:27.000000+00,180
744,,302,AI,✅ Issue #302 created: '302'. Solver assigned.,[],2024-06-22 14:22:30.000000+00,2024-06-22 14:22:30.000000+00,180
745,3.0,304,USER,chiller problem Perungudi urgent,[],2024-07-13 09:56:00.000000+00,2024-07-13 09:56:00.000000+00,181
746,,304,AI,✅ Issue #304 created: '304'. Solver assigned.,[],2024-07-13 09:56:03.000000+00,2024-07-13 09:56:03.000000+00,181
747,3.0,305,USER,water leakage at Perungudi,[],2024-07-24 15:01:37.000000+00,2024-07-24 15:01:37.000000+00,182
748,,305,AI,✅ Issue #305 created: '305'. Solver assigned.,[],2024-07-24 15:01:40.000000+00,2024-07-24 15:01:40.000000+00,182
749,3.0,306,USER,lights not working Perungudi,[],2024-07-28 14:34:39.000000+00,2024-07-28 14:34:39.000000+00,183
750,,306,AI,✅ Issue #306 created: '306'. Solver assigned.,[],2024-07-28 14:34:42.000000+00,2024-07-28 14:34:42.000000+00,183
751,3.0,307,USER,pipe broken in Perungudi site need to fix,[],2024-08-04 15:43:41.000000+00,2024-08-04 15:43:41.000000+00,184
752,,307,AI,✅ Issue #307 created: '307'. Solver assigned.,[],2024-08-04 15:43:44.000000+00,2024-08-04 15:43:44.000000+00,184
753,3.0,309,USER,"electrical panel fault in Perungudi, urgent",[],2024-09-06 14:10:23.000000+00,2024-09-06 14:10:23.000000+00,185
754,,309,AI,✅ Issue #309 created: '309'. Solver assigned.,[],2024-09-06 14:10:26.000000+00,2024-09-06 14:10:26.000000+00,185
755,3.0,310,USER,water leakage at Perungudi,[],2024-11-10 14:36:40.000000+00,2024-11-10 14:36:40.000000+00,186
756,,310,AI,✅ Issue #310 created: '310'. Solver assigned.,[],2024-11-10 14:36:43.000000+00,2024-11-10 14:36:43.000000+00,186
757,3.0,311,USER,plumbing issue urgent at Perungudi,[],2024-11-20 16:43:46.000000+00,2024-11-20 16:43:46.000000+00,187
758,,311,AI,✅ Issue #311 created: '311'. Solver assigned.,[],2024-11-20 16:43:49.000000+00,2024-11-20 16:43:49.000000+00,187
759,3.0,313,USER,pipe broken in Perungudi site need to fix,[],2024-12-02 10:43:57.000000+00,2024-12-02 10:43:57.000000+00,188
760,,313,AI,✅ Issue #313 created: '313'. Solver assigned.,[],2024-12-02 10:44:00.000000+00,2024-12-02 10:44:00.000000+00,188
761,3.0,314,USER,motor issue at Perungudi site,[],2025-01-10 11:05:35.000000+00,2025-01-10 11:05:35.000000+00,189
762,,314,AI,✅ Issue #314 created: '314'. Solver assigned.,[],2025-01-10 11:05:38.000000+00,2025-01-10 11:05:38.000000+00,189
763,3.0,317,USER,AC breakdown Perungudi,[],2025-02-06 18:09:45.000000+00,2025-02-06 18:09:45.000000+00,190
764,,317,AI,✅ Issue #317 created: '317'. Solver assigned.,[],2025-02-06 18:09:48.000000+00,2025-02-06 18:09:48.000000+00,190
765,3.0,322,USER,paint job required Perungudi,[],2025-03-08 09:19:16.000000+00,2025-03-08 09:19:16.000000+00,191
766,,322,AI,✅ Issue #322 created: '322'. Solver assigned.,[],2025-03-08 09:19:19.000000+00,2025-03-08 09:19:19.000000+00,191
767,3.0,323,USER,power issue at Perungudi,[],2025-03-25 08:53:49.000000+00,2025-03-25 08:53:49.000000+00,192
768,,323,AI,✅ Issue #323 created: '323'. Solver assigned.,[],2025-03-25 08:53:52.000000+00,2025-03-25 08:53:52.000000+00,192
769,3.0,324,USER,"electrical panel fault in Perungudi, urgent",[],2025-04-04 16:28:51.000000+00,2025-04-04 16:28:51.000000+00,193
770,,324,AI,✅ Issue #324 created: '324'. Solver assigned.,[],2025-04-04 16:28:54.000000+00,2025-04-04 16:28:54.000000+00,193
771,3.0,325,USER,lights not working Perungudi,[],2025-04-08 08:43:27.000000+00,2025-04-08 08:43:27.000000+00,194
772,,325,AI,✅ Issue #325 created: '325'. Solver assigned.,[],2025-04-08 08:43:30.000000+00,2025-04-08 08:43:30.000000+00,194
773,3.0,327,USER,paint job required Perungudi,[],2025-05-07 11:51:34.000000+00,2025-05-07 11:51:34.000000+00,195
774,,327,AI,✅ Issue #327 created: '327'. Solver assigned.,[],2025-05-07 11:51:37.000000+00,2025-05-07 11:51:37.000000+00,195
775,3.0,328,USER,AC not cooling in Perungudi,[],2025-06-01 12:11:01.000000+00,2025-06-01 12:11:01.000000+00,196
776,,328,AI,✅ Issue #328 created: '328'. Solver assigned.,[],2025-06-01 12:11:04.000000+00,2025-06-01 12:11:04.000000+00,196
777,3.0,329,USER,carpentry work needed Perungudi,[],2025-06-10 18:06:15.000000+00,2025-06-10 18:06:15.000000+00,197
778,,329,AI,✅ Issue #329 created: '329'. Solver assigned.,[],2025-06-10 18:06:18.000000+00,2025-06-10 18:06:18.000000+00,197
779,3.0,331,USER,connectivity issue Perungudi,[],2025-07-06 18:56:31.000000+00,2025-07-06 18:56:31.000000+00,198
780,,331,AI,✅ Issue #331 created: '331'. Solver assigned.,[],2025-07-06 18:56:34.000000+00,2025-07-06 18:56:34.000000+00,198
781,3.0,332,USER,painting work needed Perungudi,[],2025-07-15 11:39:12.000000+00,2025-07-15 11:39:12.000000+00,199
782,,332,AI,✅ Issue #332 created: '332'. Solver assigned.,[],2025-07-15 11:39:15.000000+00,2025-07-15 11:39:15.000000+00,199
783,3.0,333,USER,AC breakdown Perungudi,[],2025-07-20 10:33:55.000000+00,2025-07-20 10:33:55.000000+00,200
784,,333,AI,✅ Issue #333 created: '333'. Solver assigned.,[],2025-07-20 10:33:58.000000+00,2025-07-20 10:33:58.000000+00,200
785,3.0,336,USER,window broken at Perungudi,[],2025-08-09 15:39:14.000000+00,2025-08-09 15:39:14.000000+00,201
786,,336,AI,✅ Issue #336 created: '336'. Solver assigned.,[],2025-08-09 15:39:17.000000+00,2025-08-09 15:39:17.000000+00,201
787,3.0,338,USER,machine breakdown at Perungudi,[],2025-08-29 09:28:46.000000+00,2025-08-29 09:28:46.000000+00,202
788,,338,AI,✅ Issue #338 created: '338'. Solver assigned.,[],2025-08-29 09:28:49.000000+00,2025-08-29 09:28:49.000000+00,202
789,3.0,339,USER,motor issue at Perungudi site,[],2025-08-30 15:14:10.000000+00,2025-08-30 15:14:10.000000+00,203
790,,339,AI,✅ Issue #339 created: '339'. Solver assigned.,[],2025-08-30 15:14:13.000000+00,2025-08-30 15:14:13.000000+00,203
791,3.0,340,USER,plumbing issue urgent at Perungudi,[],2025-09-01 14:35:57.000000+00,2025-09-01 14:35:57.000000+00,204
792,,340,AI,✅ Issue #340 created: '340'. Solver assigned.,[],2025-09-01 14:36:00.000000+00,2025-09-01 14:36:00.000000+00,204
793,3.0,341,USER,window broken at Perungudi,[],2025-10-04 10:12:26.000000+00,2025-10-04 10:12:26.000000+00,205
794,,341,AI,✅ Issue #341 created: '341'. Solver assigned.,[],2025-10-04 10:12:29.000000+00,2025-10-04 10:12:29.000000+00,205
795,3.0,344,USER,power issue at Perungudi,[],2025-10-14 11:29:16.000000+00,2025-10-14 11:29:16.000000+00,206
796,,344,AI,✅ Issue #344 created: '344'. Solver assigned.,[],2025-10-14 11:29:19.000000+00,2025-10-14 11:29:19.000000+00,206
797,3.0,345,USER,plumbing issue urgent at Perungudi,[],2025-11-02 15:14:35.000000+00,2025-11-02 15:14:35.000000+00,207
798,,345,AI,✅ Issue #345 created: '345'. Solver assigned.,[],2025-11-02 15:14:38.000000+00,2025-11-02 15:14:38.000000+00,207
799,3.0,348,USER,switch failure Perungudi urgent,[],2026-01-07 13:54:17.000000+00,2026-01-07 13:54:17.000000+00,208
800,,348,AI,✅ Issue #348 created: '348'. Solver assigned.,[],2026-01-07 13:54:20.000000+00,2026-01-07 13:54:20.000000+00,208
801,1.0,349,USER,internet not working Taramani,[],2024-02-19 15:33:56.000000+00,2024-02-19 15:33:56.000000+00,209
802,,349,AI,✅ Issue #349 created: '349'. Solver assigned.,[],2024-02-19 15:33:59.000000+00,2024-02-19 15:33:59.000000+00,209
803,1.0,350,USER,motor issue at Taramani site,[],2024-02-25 10:23:52.000000+00,2024-02-25 10:23:52.000000+00,210
804,,350,AI,✅ Issue #350 created: '350'. Solver assigned.,[],2024-02-25 10:23:55.000000+00,2024-02-25 10:23:55.000000+00,210
805,1.0,352,USER,lights not working Taramani,[],2024-03-20 15:13:54.000000+00,2024-03-20 15:13:54.000000+00,211
806,,352,AI,✅ Issue #352 created: '352'. Solver assigned.,[],2024-03-20 15:13:57.000000+00,2024-03-20 15:13:57.000000+00,211
807,1.0,353,USER,electrical fault Taramani critical,[],2024-03-28 10:51:00.000000+00,2024-03-28 10:51:00.000000+00,212
808,,353,AI,✅ Issue #353 created: '353'. Solver assigned.,[],2024-03-28 10:51:03.000000+00,2024-03-28 10:51:03.000000+00,212
809,1.0,355,USER,chiller problem Taramani urgent,[],2024-05-19 09:17:40.000000+00,2024-05-19 09:17:40.000000+00,213
810,,355,AI,✅ Issue #355 created: '355'. Solver assigned.,[],2024-05-19 09:17:43.000000+00,2024-05-19 09:17:43.000000+00,213
811,1.0,356,USER,connectivity issue Taramani,[],2024-06-29 15:51:51.000000+00,2024-06-29 15:51:51.000000+00,214
812,,356,AI,✅ Issue #356 created: '356'. Solver assigned.,[],2024-06-29 15:51:54.000000+00,2024-06-29 15:51:54.000000+00,214
813,1.0,361,USER,mechanical fault Taramani urgent,[],2024-09-05 10:26:36.000000+00,2024-09-05 10:26:36.000000+00,215
814,,361,AI,✅ Issue #361 created: '361'. Solver assigned.,[],2024-09-05 10:26:39.000000+00,2024-09-05 10:26:39.000000+00,215
815,1.0,363,USER,lights not working Taramani,[],2024-10-12 12:02:34.000000+00,2024-10-12 12:02:34.000000+00,216
816,,363,AI,✅ Issue #363 created: '363'. Solver assigned.,[],2024-10-12 12:02:37.000000+00,2024-10-12 12:02:37.000000+00,216
817,1.0,366,USER,pipe burst in Taramani need help,[],2024-11-03 18:13:46.000000+00,2024-11-03 18:13:46.000000+00,217
818,,366,AI,✅ Issue #366 created: '366'. Solver assigned.,[],2024-11-03 18:13:49.000000+00,2024-11-03 18:13:49.000000+00,217
819,1.0,367,USER,water leakage at Taramani,[],2024-11-04 09:03:42.000000+00,2024-11-04 09:03:42.000000+00,218
820,,367,AI,✅ Issue #367 created: '367'. Solver assigned.,[],2024-11-04 09:03:45.000000+00,2024-11-04 09:03:45.000000+00,218
821,1.0,368,USER,broken furniture Taramani,[],2024-11-04 10:44:43.000000+00,2024-11-04 10:44:43.000000+00,219
822,,368,AI,✅ Issue #368 created: '368'. Solver assigned.,[],2024-11-04 10:44:46.000000+00,2024-11-04 10:44:46.000000+00,219
823,1.0,369,USER,chiller problem Taramani urgent,[],2024-11-07 13:39:07.000000+00,2024-11-07 13:39:07.000000+00,220
824,,369,AI,✅ Issue #369 created: '369'. Solver assigned.,[],2024-11-07 13:39:10.000000+00,2024-11-07 13:39:10.000000+00,220
825,1.0,371,USER,plumbing issue urgent at Taramani,[],2024-12-25 13:46:46.000000+00,2024-12-25 13:46:46.000000+00,221
826,,371,AI,✅ Issue #371 created: '371'. Solver assigned.,[],2024-12-25 13:46:49.000000+00,2024-12-25 13:46:49.000000+00,221
827,1.0,372,USER,broken furniture Taramani,[],2024-12-26 16:23:51.000000+00,2024-12-26 16:23:51.000000+00,222
828,,372,AI,✅ Issue #372 created: '372'. Solver assigned.,[],2024-12-26 16:23:54.000000+00,2024-12-26 16:23:54.000000+00,222
829,1.0,374,USER,door not closing Taramani,[],2025-01-26 16:51:26.000000+00,2025-01-26 16:51:26.000000+00,223
830,,374,AI,✅ Issue #374 created: '374'. Solver assigned.,[],2025-01-26 16:51:29.000000+00,2025-01-26 16:51:29.000000+00,223
831,1.0,375,USER,wall crack at Taramani,[],2025-03-03 12:39:24.000000+00,2025-03-03 12:39:24.000000+00,224
832,,375,AI,✅ Issue #375 created: '375'. Solver assigned.,[],2025-03-03 12:39:27.000000+00,2025-03-03 12:39:27.000000+00,224
833,1.0,376,USER,painting work needed Taramani,[],2025-03-07 14:00:45.000000+00,2025-03-07 14:00:45.000000+00,225
834,,376,AI,✅ Issue #376 created: '376'. Solver assigned.,[],2025-03-07 14:00:48.000000+00,2025-03-07 14:00:48.000000+00,225
835,1.0,377,USER,mechanical fault Taramani urgent,[],2025-03-15 11:43:41.000000+00,2025-03-15 11:43:41.000000+00,226
836,,377,AI,✅ Issue #377 created: '377'. Solver assigned.,[],2025-03-15 11:43:44.000000+00,2025-03-15 11:43:44.000000+00,226
837,1.0,379,USER,window broken at Taramani,[],2025-04-10 11:31:47.000000+00,2025-04-10 11:31:47.000000+00,227
838,,379,AI,✅ Issue #379 created: '379'. Solver assigned.,[],2025-04-10 11:31:50.000000+00,2025-04-10 11:31:50.000000+00,227
839,1.0,380,USER,painting work needed Taramani,[],2025-05-06 11:52:03.000000+00,2025-05-06 11:52:03.000000+00,228
840,,380,AI,✅ Issue #380 created: '380'. Solver assigned.,[],2025-05-06 11:52:06.000000+00,2025-05-06 11:52:06.000000+00,228
841,1.0,381,USER,wall peeling at Taramani,[],2025-05-25 11:21:22.000000+00,2025-05-25 11:21:22.000000+00,229
842,,381,AI,✅ Issue #381 created: '381'. Solver assigned.,[],2025-05-25 11:21:25.000000+00,2025-05-25 11:21:25.000000+00,229
843,1.0,382,USER,HVAC issue at Taramani site,[],2025-05-28 14:26:06.000000+00,2025-05-28 14:26:06.000000+00,230
844,,382,AI,✅ Issue #382 created: '382'. Solver assigned.,[],2025-05-28 14:26:09.000000+00,2025-05-28 14:26:09.000000+00,230
845,1.0,386,USER,wall crack at Taramani,[],2025-07-10 16:32:19.000000+00,2025-07-10 16:32:19.000000+00,231
846,,386,AI,✅ Issue #386 created: '386'. Solver assigned.,[],2025-07-10 16:32:22.000000+00,2025-07-10 16:32:22.000000+00,231
847,1.0,388,USER,machine breakdown at Taramani,[],2025-08-06 08:06:01.000000+00,2025-08-06 08:06:01.000000+00,232
848,,388,AI,✅ Issue #388 created: '388'. Solver assigned.,[],2025-08-06 08:06:04.000000+00,2025-08-06 08:06:04.000000+00,232
849,1.0,391,USER,wall crack at Taramani,[],2025-08-16 14:12:39.000000+00,2025-08-16 14:12:39.000000+00,233
850,,391,AI,✅ Issue #391 created: '391'. Solver assigned.,[],2025-08-16 14:12:42.000000+00,2025-08-16 14:12:42.000000+00,233
851,1.0,393,USER,AC breakdown Taramani,[],2025-10-02 13:16:00.000000+00,2025-10-02 13:16:00.000000+00,234
852,,393,AI,✅ Issue #393 created: '393'. Solver assigned.,[],2025-10-02 13:16:03.000000+00,2025-10-02 13:16:03.000000+00,234
853,1.0,394,USER,AC not cooling in Taramani,[],2025-10-09 11:50:45.000000+00,2025-10-09 11:50:45.000000+00,235
854,,394,AI,✅ Issue #394 created: '394'. Solver assigned.,[],2025-10-09 11:50:48.000000+00,2025-10-09 11:50:48.000000+00,235
855,1.0,397,USER,painting work needed Taramani,[],2025-10-18 08:33:52.000000+00,2025-10-18 08:33:52.000000+00,236
856,,397,AI,✅ Issue #397 created: '397'. Solver assigned.,[],2025-10-18 08:33:55.000000+00,2025-10-18 08:33:55.000000+00,236
857,1.0,398,USER,pipe burst in Taramani need help,[],2025-11-11 17:34:34.000000+00,2025-11-11 17:34:34.000000+00,237
858,,398,AI,✅ Issue #398 created: '398'. Solver assigned.,[],2025-11-11 17:34:37.000000+00,2025-11-11 17:34:37.000000+00,237
859,1.0,399,USER,equipment failure Taramani,[],2025-12-19 16:47:49.000000+00,2025-12-19 16:47:49.000000+00,238
860,,399,AI,✅ Issue #399 created: '399'. Solver assigned.,[],2025-12-19 16:47:52.000000+00,2025-12-19 16:47:52.000000+00,238
861,2.0,403,USER,paint job required Chromepet,[],2024-03-18 10:36:23.000000+00,2024-03-18 10:36:23.000000+00,239
862,,403,AI,✅ Issue #403 created: '403'. Solver assigned.,[],2024-03-18 10:36:26.000000+00,2024-03-18 10:36:26.000000+00,239
863,2.0,406,USER,switch failure Chromepet urgent,[],2024-04-23 09:16:34.000000+00,2024-04-23 09:16:34.000000+00,240
864,,406,AI,✅ Issue #406 created: '406'. Solver assigned.,[],2024-04-23 09:16:37.000000+00,2024-04-23 09:16:37.000000+00,240
865,2.0,407,USER,wall crack at Chromepet,[],2024-04-29 12:42:15.000000+00,2024-04-29 12:42:15.000000+00,241
866,,407,AI,✅ Issue #407 created: '407'. Solver assigned.,[],2024-04-29 12:42:18.000000+00,2024-04-29 12:42:18.000000+00,241
867,2.0,408,USER,equipment failure Chromepet,[],2024-05-11 18:47:46.000000+00,2024-05-11 18:47:46.000000+00,242
868,,408,AI,✅ Issue #408 created: '408'. Solver assigned.,[],2024-05-11 18:47:49.000000+00,2024-05-11 18:47:49.000000+00,242
869,2.0,409,USER,machine breakdown at Chromepet,[],2024-05-26 13:50:23.000000+00,2024-05-26 13:50:23.000000+00,243
870,,409,AI,✅ Issue #409 created: '409'. Solver assigned.,[],2024-05-26 13:50:26.000000+00,2024-05-26 13:50:26.000000+00,243
871,2.0,412,USER,network down in Chromepet,[],2024-08-21 10:10:23.000000+00,2024-08-21 10:10:23.000000+00,244
872,,412,AI,✅ Issue #412 created: '412'. Solver assigned.,[],2024-08-21 10:10:26.000000+00,2024-08-21 10:10:26.000000+00,244
873,2.0,415,USER,machine breakdown at Chromepet,[],2024-10-13 12:14:53.000000+00,2024-10-13 12:14:53.000000+00,245
874,,415,AI,✅ Issue #415 created: '415'. Solver assigned.,[],2024-10-13 12:14:56.000000+00,2024-10-13 12:14:56.000000+00,245
875,2.0,416,USER,"electrical panel fault in Chromepet, urgent",[],2024-10-26 12:37:04.000000+00,2024-10-26 12:37:04.000000+00,246
876,,416,AI,✅ Issue #416 created: '416'. Solver assigned.,[],2024-10-26 12:37:07.000000+00,2024-10-26 12:37:07.000000+00,246
877,2.0,417,USER,network down in Chromepet,[],2024-10-29 13:11:30.000000+00,2024-10-29 13:11:30.000000+00,247
878,,417,AI,✅ Issue #417 created: '417'. Solver assigned.,[],2024-10-29 13:11:33.000000+00,2024-10-29 13:11:33.000000+00,247
879,2.0,418,USER,carpentry work needed Chromepet,[],2024-11-11 15:57:49.000000+00,2024-11-11 15:57:49.000000+00,248
880,,418,AI,✅ Issue #418 created: '418'. Solver assigned.,[],2024-11-11 15:57:52.000000+00,2024-11-11 15:57:52.000000+00,248
881,2.0,419,USER,wall crack at Chromepet,[],2024-11-29 11:51:47.000000+00,2024-11-29 11:51:47.000000+00,249
882,,419,AI,✅ Issue #419 created: '419'. Solver assigned.,[],2024-11-29 11:51:50.000000+00,2024-11-29 11:51:50.000000+00,249
883,2.0,420,USER,door not closing Chromepet,[],2024-12-26 11:00:45.000000+00,2024-12-26 11:00:45.000000+00,250
884,,420,AI,✅ Issue #420 created: '420'. Solver assigned.,[],2024-12-26 11:00:48.000000+00,2024-12-26 11:00:48.000000+00,250
885,2.0,421,USER,wall crack at Chromepet,[],2025-01-23 14:16:16.000000+00,2025-01-23 14:16:16.000000+00,251
886,,421,AI,✅ Issue #421 created: '421'. Solver assigned.,[],2025-01-23 14:16:19.000000+00,2025-01-23 14:16:19.000000+00,251
887,2.0,422,USER,network down in Chromepet,[],2025-02-07 12:23:35.000000+00,2025-02-07 12:23:35.000000+00,252
888,,422,AI,✅ Issue #422 created: '422'. Solver assigned.,[],2025-02-07 12:23:38.000000+00,2025-02-07 12:23:38.000000+00,252
889,2.0,426,USER,wall peeling at Chromepet,[],2025-02-22 13:12:02.000000+00,2025-02-22 13:12:02.000000+00,253
890,,426,AI,✅ Issue #426 created: '426'. Solver assigned.,[],2025-02-22 13:12:05.000000+00,2025-02-22 13:12:05.000000+00,253
891,2.0,427,USER,broken furniture Chromepet,[],2025-02-23 11:25:22.000000+00,2025-02-23 11:25:22.000000+00,254
892,,427,AI,✅ Issue #427 created: '427'. Solver assigned.,[],2025-02-23 11:25:25.000000+00,2025-02-23 11:25:25.000000+00,254
893,2.0,429,USER,AC not cooling in Chromepet,[],2025-03-25 09:04:32.000000+00,2025-03-25 09:04:32.000000+00,255
894,,429,AI,✅ Issue #429 created: '429'. Solver assigned.,[],2025-03-25 09:04:35.000000+00,2025-03-25 09:04:35.000000+00,255
895,2.0,431,USER,network down in Chromepet,[],2025-04-27 11:22:33.000000+00,2025-04-27 11:22:33.000000+00,256
896,,431,AI,✅ Issue #431 created: '431'. Solver assigned.,[],2025-04-27 11:22:36.000000+00,2025-04-27 11:22:36.000000+00,256
897,2.0,432,USER,network down in Chromepet,[],2025-04-30 11:13:57.000000+00,2025-04-30 11:13:57.000000+00,257
