id,user_id,title,issue_id,is_active,created_at,updated_at
1579,8,Issue #2860 Discussion,2860,false,2023-01-16 15:54:30.000000+00,2023-01-16 16:21:30.000000+00
1580,10,Issue #2861 Discussion,2861,false,2022-04-19 12:12:14.000000+00,2022-04-19 13:58:14.000000+00
1581,9,Issue #2862 Discussion,2862,false,2025-05-26 12:50:52.000000+00,2025-05-26 13:36:52.000000+00
1582,10,Issue #2863 Discussion,2863,false,2023-12-04 13:33:25.000000+00,2023-12-04 15:23:25.000000+00
1583,4,Issue #2864 Discussion,2864,false,2022-06-10 19:00:24.000000+00,2022-06-10 20:17:24.000000+00
1584,8,Issue #2865 Discussion,2865,true,2024-04-04 13:03:32.000000+00,2024-04-04 13:44:32.000000+00
1585,6,Issue #2868 Discussion,2868,false,2025-12-12 15:36:32.000000+00,2025-12-12 16:14:32.000000+00
1586,8,Issue #2869 Discussion,2869,true,2025-06-13 16:27:58.000000+00,2025-06-13 17:01:58.000000+00
1587,10,Issue #2871 Discussion,2871,false,2022-05-11 18:16:56.000000+00,2022-05-11 18:39:56.000000+00
1588,1,Issue #2873 Discussion,2873,true,2023-09-26 10:49:16.000000+00,2023-09-26 12:49:16.000000+00
1589,5,Issue #2875 Discussion,2875,true,2025-09-17 17:36:11.000000+00,2025-09-17 18:47:11.000000+00
1590,4,Issue #2876 Discussion,2876,true,2025-09-23 14:12:14.000000+00,2025-09-23 14:59:14.000000+00
1591,4,Issue #2878 Discussion,2878,true,2023-06-02 11:08:25.000000+00,2023-06-02 12:08:25.000000+00
1592,5,Issue #2879 Discussion,2879,true,2024-02-21 09:14:09.000000+00,2024-02-21 10:42:09.000000+00
1593,6,Issue #2883 Discussion,2883,false,2024-11-11 17:26:49.000000+00,2024-11-11 18:46:49.000000+00
1594,2,Issue #2884 Discussion,2884,true,2022-01-24 11:17:17.000000+00,2022-01-24 11:33:17.000000+00
1595,10,Issue #2885 Discussion,2885,true,2025-03-04 14:27:01.000000+00,2025-03-04 14:42:01.000000+00
1596,5,Issue #2887 Discussion,2887,false,2022-12-08 05:03:46.000000+00,2022-12-08 06:07:46.000000+00
1597,2,Issue #2888 Discussion,2888,true,2023-06-30 16:38:32.000000+00,2023-06-30 16:48:32.000000+00
1598,9,Issue #2890 Discussion,2890,true,2024-07-24 14:04:41.000000+00,2024-07-24 15:12:41.000000+00
1599,9,Issue #2891 Discussion,2891,true,2023-12-02 10:23:01.000000+00,2023-12-02 12:06:01.000000+00
1600,3,Issue #2893 Discussion,2893,true,2024-06-19 09:24:08.000000+00,2024-06-19 10:52:08.000000+00
1601,1,Issue #2895 Discussion,2895,true,2022-09-18 13:29:50.000000+00,2022-09-18 14:05:50.000000+00
1602,8,Issue #2896 Discussion,2896,false,2024-01-22 17:32:39.000000+00,2024-01-22 18:56:39.000000+00
1603,8,Issue #2897 Discussion,2897,true,2025-11-14 19:41:04.000000+00,2025-11-14 19:56:04.000000+00
1604,2,Issue #2899 Discussion,2899,false,2023-06-23 14:07:23.000000+00,2023-06-23 15:27:23.000000+00
1605,9,Issue #2901 Discussion,2901,false,2025-07-27 12:52:48.000000+00,2025-07-27 14:38:48.000000+00
1606,1,Issue #2902 Discussion,2902,false,2024-05-04 12:26:35.000000+00,2024-05-04 13:23:35.000000+00
1607,6,Issue #2905 Discussion,2905,false,2024-08-02 18:32:30.000000+00,2024-08-02 19:21:30.000000+00
1608,9,Issue #2906 Discussion,2906,true,2022-04-05 16:59:11.000000+00,2022-04-05 18:22:11.000000+00
1609,3,Issue #2907 Discussion,2907,true,2025-03-20 17:08:56.000000+00,2025-03-20 17:57:56.000000+00
1610,9,Issue #2909 Discussion,2909,false,2025-07-26 16:20:18.000000+00,2025-07-26 17:45:18.000000+00
1611,10,Issue #2910 Discussion,2910,true,2023-03-25 11:34:16.000000+00,2023-03-25 12:42:16.000000+00
1612,8,Issue #2912 Discussion,2912,false,2022-11-24 13:11:06.000000+00,2022-11-24 14:47:06.000000+00
1613,6,Issue #2914 Discussion,2914,false,2025-12-20 18:11:05.000000+00,2025-12-20 19:45:05.000000+00
1614,1,Issue #2915 Discussion,2915,false,2022-05-03 14:32:01.000000+00,2022-05-03 15:10:01.000000+00
1615,10,Issue #2919 Discussion,2919,true,2023-03-28 11:38:55.000000+00,2023-03-28 11:51:55.000000+00
1616,4,Issue #2920 Discussion,2920,true,2022-10-16 13:47:28.000000+00,2022-10-16 15:18:28.000000+00
1617,8,Issue #2923 Discussion,2923,true,2024-09-27 15:28:41.000000+00,2024-09-27 17:02:41.000000+00
1618,6,Issue #2924 Discussion,2924,true,2025-11-16 14:26:37.000000+00,2025-11-16 16:03:37.000000+00
1619,10,Issue #2925 Discussion,2925,true,2025-06-03 13:19:07.000000+00,2025-06-03 15:02:07.000000+00
1620,6,Issue #2929 Discussion,2929,true,2023-02-09 15:21:24.000000+00,2023-02-09 17:21:24.000000+00
1621,4,Issue #2930 Discussion,2930,false,2024-02-16 18:29:12.000000+00,2024-02-16 20:09:12.000000+00
1622,5,Issue #2931 Discussion,2931,true,2024-09-18 14:06:26.000000+00,2024-09-18 15:59:26.000000+00
1623,1,Issue #2932 Discussion,2932,false,2022-08-28 15:40:57.000000+00,2022-08-28 16:21:57.000000+00
1624,9,Issue #2933 Discussion,2933,false,2025-04-08 21:47:09.000000+00,2025-04-08 22:29:09.000000+00
1625,2,Issue #2935 Discussion,2935,true,2025-05-25 09:53:37.000000+00,2025-05-25 11:42:37.000000+00
1626,3,Issue #2936 Discussion,2936,true,2024-05-09 13:41:29.000000+00,2024-05-09 15:40:29.000000+00
1627,1,Issue #2937 Discussion,2937,true,2024-11-26 17:02:31.000000+00,2024-11-26 17:22:31.000000+00
1628,6,Issue #2943 Discussion,2943,false,2023-01-24 09:20:06.000000+00,2023-01-24 10:49:06.000000+00
1629,6,Issue #2945 Discussion,2945,true,2024-06-04 08:18:40.000000+00,2024-06-04 09:58:40.000000+00
1630,8,Issue #2946 Discussion,2946,false,2022-09-06 18:12:55.000000+00,2022-09-06 19:42:55.000000+00
1631,10,Issue #2947 Discussion,2947,true,2023-04-04 17:57:29.000000+00,2023-04-04 18:25:29.000000+00
1632,9,Issue #2948 Discussion,2948,false,2024-03-26 10:53:35.000000+00,2024-03-26 11:43:35.000000+00
1633,8,Issue #2949 Discussion,2949,true,2023-07-22 09:10:55.000000+00,2023-07-22 09:30:55.000000+00
1634,10,Issue #2952 Discussion,2952,false,2022-09-22 04:30:16.000000+00,2022-09-22 06:21:16.000000+00
1635,2,Issue #2953 Discussion,2953,false,2023-07-23 14:18:44.000000+00,2023-07-23 15:42:44.000000+00
1636,6,Issue #2955 Discussion,2955,true,2024-04-15 15:53:12.000000+00,2024-04-15 16:43:12.000000+00
1637,5,Issue #2956 Discussion,2956,false,2024-09-28 18:13:22.000000+00,2024-09-28 19:10:22.000000+00
1638,2,Issue #2958 Discussion,2958,true,2024-10-26 14:08:58.000000+00,2024-10-26 14:38:58.000000+00
1639,9,Issue #2961 Discussion,2961,false,2022-07-07 10:44:17.000000+00,2022-07-07 12:19:17.000000+00
1640,9,Issue #2962 Discussion,2962,false,2022-03-10 11:14:11.000000+00,2022-03-10 11:41:11.000000+00
1641,2,Issue #2964 Discussion,2964,false,2023-03-20 02:01:37.000000+00,2023-03-20 04:00:37.000000+00
1642,6,Issue #2965 Discussion,2965,true,2024-09-15 08:53:44.000000+00,2024-09-15 09:13:44.000000+00
1643,4,Issue #2969 Discussion,2969,false,2024-01-23 14:38:57.000000+00,2024-01-23 16:32:57.000000+00
1644,10,Issue #2970 Discussion,2970,true,2022-02-16 00:46:19.000000+00,2022-02-16 01:06:19.000000+00
1645,1,Issue #2972 Discussion,2972,false,2022-01-24 17:50:56.000000+00,2022-01-24 18:03:56.000000+00
1646,5,Issue #2973 Discussion,2973,false,2025-08-11 13:38:23.000000+00,2025-08-11 14:59:23.000000+00
1647,5,Issue #2974 Discussion,2974,true,2022-02-08 00:46:34.000000+00,2022-02-08 02:13:34.000000+00
1648,4,Issue #2975 Discussion,2975,false,2025-09-20 22:56:22.000000+00,2025-09-21 00:54:22.000000+00
1649,3,Issue #2979 Discussion,2979,true,2023-11-16 21:20:56.000000+00,2023-11-16 23:18:56.000000+00
1650,5,Issue #2980 Discussion,2980,false,2025-12-30 12:08:56.000000+00,2025-12-30 13:25:56.000000+00
1651,2,Issue #2983 Discussion,2983,false,2023-10-08 13:01:16.000000+00,2023-10-08 13:23:16.000000+00
1652,4,Issue #2984 Discussion,2984,true,2022-11-26 17:05:35.000000+00,2022-11-26 18:24:35.000000+00
1653,1,Issue #2985 Discussion,2985,false,2023-12-15 14:29:43.000000+00,2023-12-15 15:48:43.000000+00
1654,7,Issue #2986 Discussion,2986,false,2022-04-15 14:53:59.000000+00,2022-04-15 16:07:59.000000+00
1655,9,Issue #2987 Discussion,2987,false,2023-10-15 14:08:54.000000+00,2023-10-15 15:51:54.000000+00
1656,5,Issue #2989 Discussion,2989,false,2022-12-19 16:26:28.000000+00,2022-12-19 17:05:28.000000+00
1657,2,Issue #2990 Discussion,2990,false,2025-02-18 13:07:37.000000+00,2025-02-18 13:30:37.000000+00
1658,10,Issue #2991 Discussion,2991,true,2023-06-24 15:12:58.000000+00,2023-06-24 16:55:58.000000+00
1659,6,Issue #2994 Discussion,2994,true,2022-12-28 01:24:00.000000+00,2022-12-28 02:49:00.000000+00
1660,5,Issue #2998 Discussion,2998,true,2024-09-11 03:03:45.000000+00,2024-09-11 04:55:45.000000+00
1661,6,Issue #3001 Discussion,3001,true,2022-03-22 09:14:23.000000+00,2022-03-22 10:18:23.000000+00
1662,2,Issue #3003 Discussion,3003,false,2025-05-12 17:00:02.000000+00,2025-05-12 17:19:02.000000+00
1663,3,Issue #3005 Discussion,3005,true,2022-06-09 13:33:21.000000+00,2022-06-09 13:48:21.000000+00
1664,8,Issue #3006 Discussion,3006,true,2023-09-10 15:14:37.000000+00,2023-09-10 16:12:37.000000+00
1665,1,Issue #3008 Discussion,3008,true,2025-08-06 11:50:48.000000+00,2025-08-06 13:41:48.000000+00
1666,6,Issue #3010 Discussion,3010,false,2025-08-23 04:00:42.000000+00,2025-08-23 05:54:42.000000+00
1667,10,Issue #3011 Discussion,3011,false,2022-08-15 18:04:10.000000+00,2022-08-15 18:56:10.000000+00
1668,1,Issue #3012 Discussion,3012,false,2022-05-30 15:49:38.000000+00,2022-05-30 16:24:38.000000+00
1669,5,Issue #3013 Discussion,3013,false,2024-06-29 10:11:20.000000+00,2024-06-29 11:52:20.000000+00
1670,3,Issue #3014 Discussion,3014,false,2023-08-15 16:21:11.000000+00,2023-08-15 17:33:11.000000+00
1671,9,Issue #3015 Discussion,3015,true,2023-08-07 17:48:57.000000+00,2023-08-07 19:19:57.000000+00
1672,4,Issue #3016 Discussion,3016,true,2022-10-21 15:18:38.000000+00,2022-10-21 16:20:38.000000+00
1673,6,Issue #3017 Discussion,3017,false,2025-11-14 14:24:30.000000+00,2025-11-14 15:00:30.000000+00
1674,10,Issue #3020 Discussion,3020,true,2022-12-13 09:21:32.000000+00,2022-12-13 11:15:32.000000+00
1675,8,Issue #3021 Discussion,3021,true,2024-01-24 18:40:45.000000+00,2024-01-24 19:37:45.000000+00
1676,3,Issue #3022 Discussion,3022,true,2023-04-10 13:03:59.000000+00,2023-04-10 13:39:59.000000+00
1677,5,Issue #3023 Discussion,3023,true,2022-02-10 19:36:14.000000+00,2022-02-10 21:14:14.000000+00
1678,4,Issue #3024 Discussion,3024,true,2024-08-11 12:37:29.000000+00,2024-08-11 13:44:29.000000+00
1679,6,Issue #3025 Discussion,3025,false,2025-01-16 17:25:37.000000+00,2025-01-16 18:02:37.000000+00
1680,8,Issue #3027 Discussion,3027,true,2025-06-10 04:25:44.000000+00,2025-06-10 05:31:44.000000+00
1681,1,Issue #3030 Discussion,3030,true,2023-07-18 19:23:24.000000+00,2023-07-18 20:14:24.000000+00
1682,4,Issue #3033 Discussion,3033,false,2023-10-16 20:16:37.000000+00,2023-10-16 21:58:37.000000+00
1683,2,Issue #3036 Discussion,3036,false,2022-04-02 11:37:04.000000+00,2022-04-02 13:37:04.000000+00
1684,3,Issue #3037 Discussion,3037,false,2022-04-11 15:03:15.000000+00,2022-04-11 16:22:15.000000+00
1685,10,Issue #3038 Discussion,3038,true,2023-07-19 14:22:37.000000+00,2023-07-19 16:22:37.000000+00
1686,8,Issue #3039 Discussion,3039,true,2023-03-14 14:54:59.000000+00,2023-03-14 15:36:59.000000+00
1687,9,Issue #3040 Discussion,3040,true,2022-04-18 12:04:18.000000+00,2022-04-18 13:39:18.000000+00
1688,9,Issue #3041 Discussion,3041,false,2024-07-30 10:41:07.000000+00,2024-07-30 11:49:07.000000+00
1689,6,Issue #3042 Discussion,3042,false,2024-06-26 09:10:49.000000+00,2024-06-26 10:42:49.000000+00
1690,6,Issue #3045 Discussion,3045,false,2023-12-09 08:41:26.000000+00,2023-12-09 10:34:26.000000+00
1691,1,Issue #3046 Discussion,3046,true,2024-03-22 09:47:25.000000+00,2024-03-22 10:52:25.000000+00
1692,6,Issue #3048 Discussion,3048,true,2025-09-05 19:07:46.000000+00,2025-09-05 20:16:46.000000+00
1693,3,Issue #3052 Discussion,3052,false,2023-05-09 09:29:23.000000+00,2023-05-09 10:46:23.000000+00
1694,3,Issue #3057 Discussion,3057,false,2023-02-09 15:37:34.000000+00,2023-02-09 17:05:34.000000+00
1695,8,Issue #3059 Discussion,3059,false,2024-01-02 16:53:42.000000+00,2024-01-02 17:09:42.000000+00
1696,5,Issue #3060 Discussion,3060,false,2022-03-25 12:15:22.000000+00,2022-03-25 14:10:22.000000+00
1697,5,Issue #3062 Discussion,3062,true,2025-07-07 13:34:21.000000+00,2025-07-07 14:01:21.000000+00
1698,2,Issue #3063 Discussion,3063,true,2025-10-01 15:00:27.000000+00,2025-10-01 16:20:27.000000+00
1699,10,Issue #3067 Discussion,3067,true,2024-05-01 15:38:39.000000+00,2024-05-01 16:41:39.000000+00
1700,1,Issue #3068 Discussion,3068,false,2025-10-16 12:32:51.000000+00,2025-10-16 14:31:51.000000+00
1701,5,Issue #3071 Discussion,3071,true,2023-01-04 09:57:28.000000+00,2023-01-04 10:15:28.000000+00
1702,1,Issue #3073 Discussion,3073,true,2023-11-24 19:40:08.000000+00,2023-11-24 20:53:08.000000+00
1703,8,Issue #3074 Discussion,3074,false,2025-11-10 17:36:13.000000+00,2025-11-10 17:51:13.000000+00
1704,1,Issue #3076 Discussion,3076,true,2022-01-02 10:23:29.000000+00,2022-01-02 10:34:29.000000+00
1705,6,Issue #3077 Discussion,3077,false,2022-01-04 12:20:09.000000+00,2022-01-04 13:58:09.000000+00
1706,1,Issue #3078 Discussion,3078,true,2024-07-16 09:20:29.000000+00,2024-07-16 10:09:29.000000+00
1707,5,Issue #3080 Discussion,3080,false,2022-04-27 19:09:08.000000+00,2022-04-27 20:49:08.000000+00
1708,5,Issue #3082 Discussion,3082,true,2025-01-25 11:30:05.000000+00,2025-01-25 11:57:05.000000+00
1709,8,Issue #3083 Discussion,3083,true,2025-08-13 18:03:17.000000+00,2025-08-13 19:30:17.000000+00
1710,10,Issue #3085 Discussion,3085,false,2025-04-12 09:35:54.000000+00,2025-04-12 11:12:54.000000+00
1711,5,Issue #3086 Discussion,3086,true,2023-11-19 11:45:33.000000+00,2023-11-19 12:19:33.000000+00
1712,7,Issue #3087 Discussion,3087,false,2022-09-15 17:37:50.000000+00,2022-09-15 18:48:50.000000+00
1713,8,Issue #3089 Discussion,3089,false,2023-09-28 09:12:57.000000+00,2023-09-28 09:30:57.000000+00
1714,2,Issue #3091 Discussion,3091,true,2024-09-19 02:20:57.000000+00,2024-09-19 03:43:57.000000+00
1715,10,Issue #3093 Discussion,3093,false,2023-04-03 14:41:08.000000+00,2023-04-03 16:24:08.000000+00
1716,7,Issue #3095 Discussion,3095,false,2024-02-10 08:18:22.000000+00,2024-02-10 08:28:22.000000+00
1717,1,Issue #3098 Discussion,3098,true,2025-10-04 16:31:58.000000+00,2025-10-04 18:26:58.000000+00
1718,4,Issue #3100 Discussion,3100,true,2023-05-11 18:53:57.000000+00,2023-05-11 20:09:57.000000+00
1719,7,Issue #3104 Discussion,3104,true,2023-02-09 14:29:09.000000+00,2023-02-09 14:47:09.000000+00
1720,7,Issue #3107 Discussion,3107,false,2024-08-30 06:22:09.000000+00,2024-08-30 07:41:09.000000+00
1721,3,Issue #3112 Discussion,3112,true,2023-04-09 11:04:43.000000+00,2023-04-09 11:39:43.000000+00
1722,1,Issue #3114 Discussion,3114,false,2025-04-15 17:45:53.000000+00,2025-04-15 18:12:53.000000+00
1723,1,Issue #3116 Discussion,3116,false,2022-02-08 18:22:44.000000+00,2022-02-08 19:45:44.000000+00
1724,6,Issue #3117 Discussion,3117,true,2022-08-31 13:39:56.000000+00,2022-08-31 14:55:56.000000+00
1725,10,Issue #3119 Discussion,3119,true,2023-04-23 15:57:07.000000+00,2023-04-23 16:47:07.000000+00
1726,3,Issue #3120 Discussion,3120,false,2025-10-13 15:01:04.000000+00,2025-10-13 16:23:04.000000+00
1727,1,Issue #3124 Discussion,3124,true,2023-02-05 19:09:59.000000+00,2023-02-05 19:52:59.000000+00
1728,2,Issue #3126 Discussion,3126,false,2024-02-21 09:33:39.000000+00,2024-02-21 10:50:39.000000+00
1729,7,Issue #3128 Discussion,3128,true,2024-05-28 15:54:50.000000+00,2024-05-28 17:51:50.000000+00
1730,1,Issue #3132 Discussion,3132,true,2025-08-11 16:23:02.000000+00,2025-08-11 17:38:02.000000+00
1731,1,Issue #3135 Discussion,3135,false,2023-04-26 16:55:18.000000+00,2023-04-26 17:24:18.000000+00
1732,8,Issue #3137 Discussion,3137,true,2025-09-09 17:18:56.000000+00,2025-09-09 17:36:56.000000+00
1733,10,Issue #3138 Discussion,3138,false,2022-09-29 12:38:41.000000+00,2022-09-29 13:28:41.000000+00
1734,2,Issue #3139 Discussion,3139,true,2024-06-18 11:53:14.000000+00,2024-06-18 12:27:14.000000+00
1735,10,Issue #3141 Discussion,3141,false,2025-10-12 19:30:43.000000+00,2025-10-12 21:03:43.000000+00
1736,8,Issue #3142 Discussion,3142,true,2025-03-14 18:39:32.000000+00,2025-03-14 18:56:32.000000+00
1737,2,Issue #3145 Discussion,3145,false,2025-02-22 17:14:36.000000+00,2025-02-22 17:31:36.000000+00
1738,1,Issue #3147 Discussion,3147,true,2024-04-22 14:31:57.000000+00,2024-04-22 15:58:57.000000+00
1739,4,Issue #3148 Discussion,3148,false,2025-03-20 18:45:47.000000+00,2025-03-20 19:42:47.000000+00
1740,1,Issue #3149 Discussion,3149,false,2023-02-19 09:26:41.000000+00,2023-02-19 10:06:41.000000+00
1741,8,Issue #3150 Discussion,3150,true,2023-06-05 19:01:01.000000+00,2023-06-05 20:38:01.000000+00
1742,7,Issue #3151 Discussion,3151,false,2024-11-17 23:07:57.000000+00,2024-11-17 23:29:57.000000+00
1743,1,Issue #3152 Discussion,3152,true,2022-03-09 13:29:56.000000+00,2022-03-09 13:41:56.000000+00
1744,8,Issue #3154 Discussion,3154,true,2023-07-29 09:51:00.000000+00,2023-07-29 11:42:00.000000+00
1745,6,Issue #3155 Discussion,3155,true,2024-12-03 18:55:09.000000+00,2024-12-03 19:05:09.000000+00
1746,7,Issue #3157 Discussion,3157,false,2023-05-23 07:45:27.000000+00,2023-05-23 09:19:27.000000+00
1747,6,Issue #3158 Discussion,3158,false,2024-01-13 16:16:13.000000+00,2024-01-13 16:32:13.000000+00
1748,4,Issue #3159 Discussion,3159,true,2024-12-04 13:47:44.000000+00,2024-12-04 14:55:44.000000+00
1749,3,Issue #3160 Discussion,3160,false,2025-01-27 18:56:59.000000+00,2025-01-27 19:49:59.000000+00
1750,3,Issue #3164 Discussion,3164,false,2022-05-02 10:56:09.000000+00,2022-05-02 11:22:09.000000+00
1751,1,Issue #3165 Discussion,3165,true,2022-04-01 18:26:07.000000+00,2022-04-01 19:36:07.000000+00
1752,8,Issue #3168 Discussion,3168,false,2024-03-12 18:22:00.000000+00,2024-03-12 18:56:00.000000+00
1753,5,Issue #3169 Discussion,3169,false,2023-12-08 14:38:23.000000+00,2023-12-08 15:55:23.000000+00
1754,7,Issue #3170 Discussion,3170,true,2024-02-24 12:54:19.000000+00,2024-02-24 13:36:19.000000+00
1755,9,Issue #3171 Discussion,3171,false,2024-07-25 13:58:32.000000+00,2024-07-25 14:29:32.000000+00
1756,9,Issue #3172 Discussion,3172,false,2024-03-26 15:05:14.000000+00,2024-03-26 16:43:14.000000+00
1757,1,Issue #3175 Discussion,3175,true,2024-08-25 12:00:20.000000+00,2024-08-25 12:52:20.000000+00
1758,3,Issue #3177 Discussion,3177,false,2025-12-14 10:36:20.000000+00,2025-12-14 11:04:20.000000+00
1759,2,Issue #3178 Discussion,3178,false,2024-02-02 09:40:06.000000+00,2024-02-02 10:44:06.000000+00
1760,1,Issue #3179 Discussion,3179,false,2022-12-06 10:22:54.000000+00,2022-12-06 10:45:54.000000+00
1761,9,Issue #3181 Discussion,3181,false,2025-11-12 11:41:30.000000+00,2025-11-12 12:01:30.000000+00
1762,4,Issue #3182 Discussion,3182,true,2023-09-13 18:46:39.000000+00,2023-09-13 20:25:39.000000+00
1763,5,Issue #3185 Discussion,3185,false,2024-08-14 21:02:29.000000+00,2024-08-14 22:43:29.000000+00
1764,9,Issue #3187 Discussion,3187,false,2024-10-05 03:21:13.000000+00,2024-10-05 03:54:13.000000+00
1765,10,Issue #3188 Discussion,3188,true,2023-11-02 03:46:18.000000+00,2023-11-02 04:26:18.000000+00
1766,2,Issue #3190 Discussion,3190,true,2024-04-26 20:51:50.000000+00,2024-04-26 22:49:50.000000+00
1767,4,Issue #3193 Discussion,3193,true,2022-02-10 08:51:41.000000+00,2022-02-10 09:29:41.000000+00
1768,1,Issue #3194 Discussion,3194,true,2022-03-18 16:22:16.000000+00,2022-03-18 17:05:16.000000+00
1769,5,Issue #3196 Discussion,3196,false,2023-09-25 11:44:31.000000+00,2023-09-25 12:53:31.000000+00
1770,9,Issue #3197 Discussion,3197,true,2024-03-15 12:47:29.000000+00,2024-03-15 13:04:29.000000+00
1771,5,Issue #3200 Discussion,3200,true,2025-05-02 10:23:10.000000+00,2025-05-02 10:44:10.000000+00
1772,8,Issue #3201 Discussion,3201,false,2022-02-11 15:34:06.000000+00,2022-02-11 16:30:06.000000+00
1773,4,Issue #3204 Discussion,3204,true,2023-11-01 19:04:19.000000+00,2023-11-01 19:36:19.000000+00
1774,9,Issue #3205 Discussion,3205,false,2022-07-30 02:59:04.000000+00,2022-07-30 04:17:04.000000+00
1775,4,Issue #3206 Discussion,3206,true,2022-03-07 15:08:10.000000+00,2022-03-07 15:55:10.000000+00
1776,2,Issue #3209 Discussion,3209,true,2023-09-09 16:17:45.000000+00,2023-09-09 17:30:45.000000+00
1777,8,Issue #3210 Discussion,3210,false,2024-11-05 11:40:16.000000+00,2024-11-05 13:34:16.000000+00
1778,9,Issue #3211 Discussion,3211,false,2024-04-15 16:17:47.000000+00,2024-04-15 17:26:47.000000+00
1779,2,Issue #3214 Discussion,3214,false,2022-05-03 05:59:08.000000+00,2022-05-03 07:07:08.000000+00
1780,7,Issue #3215 Discussion,3215,false,2025-12-17 13:00:48.000000+00,2025-12-17 14:13:48.000000+00
1781,9,Issue #3217 Discussion,3217,true,2025-11-07 17:01:07.000000+00,2025-11-07 18:25:07.000000+00
1782,7,Issue #3219 Discussion,3219,false,2023-01-12 13:00:35.000000+00,2023-01-12 14:57:35.000000+00
1783,10,Issue #3220 Discussion,3220,true,2022-06-12 13:51:40.000000+00,2022-06-12 15:12:40.000000+00
1784,3,Issue #3221 Discussion,3221,true,2022-07-25 12:51:24.000000+00,2022-07-25 13:48:24.000000+00
1785,4,Issue #3222 Discussion,3222,true,2022-03-20 18:41:27.000000+00,2022-03-20 19:08:27.000000+00
1786,7,Issue #3223 Discussion,3223,false,2023-12-24 06:08:11.000000+00,2023-12-24 07:05:11.000000+00
1787,3,Issue #3224 Discussion,3224,false,2025-04-24 09:37:35.000000+00,2025-04-24 10:05:35.000000+00
1788,4,Issue #3225 Discussion,3225,true,2023-02-22 03:49:38.000000+00,2023-02-22 04:48:38.000000+00
1789,7,Issue #3227 Discussion,3227,true,2024-07-29 09:51:52.000000+00,2024-07-29 11:20:52.000000+00
1790,2,Issue #3229 Discussion,3229,false,2025-12-06 16:27:04.000000+00,2025-12-06 17:13:04.000000+00
1791,10,Issue #3230 Discussion,3230,true,2024-01-23 18:43:55.000000+00,2024-01-23 19:51:55.000000+00
1792,10,Issue #3231 Discussion,3231,false,2022-01-22 16:40:15.000000+00,2022-01-22 18:11:15.000000+00
1793,2,Issue #3232 Discussion,3232,false,2024-09-14 19:20:11.000000+00,2024-09-14 19:32:11.000000+00
1794,8,Issue #3233 Discussion,3233,true,2023-07-28 11:53:01.000000+00,2023-07-28 12:54:01.000000+00
1795,4,Issue #3237 Discussion,3237,false,2025-02-06 09:03:49.000000+00,2025-02-06 09:31:49.000000+00
1796,3,Issue #3239 Discussion,3239,true,2024-10-29 17:56:32.000000+00,2024-10-29 18:57:32.000000+00
1797,1,Issue #3240 Discussion,3240,true,2023-09-05 03:03:42.000000+00,2023-09-05 05:02:42.000000+00
1798,5,Issue #3243 Discussion,3243,true,2025-09-19 15:52:23.000000+00,2025-09-19 17:03:23.000000+00
1799,5,Issue #3245 Discussion,3245,true,2023-06-14 18:30:45.000000+00,2023-06-14 20:21:45.000000+00
1800,4,Issue #3248 Discussion,3248,false,2025-11-07 23:54:44.000000+00,2025-11-08 00:19:44.000000+00
1801,10,Issue #3250 Discussion,3250,true,2023-09-23 10:13:12.000000+00,2023-09-23 12:12:12.000000+00
1802,3,Issue #3252 Discussion,3252,false,2023-10-30 16:25:30.000000+00,2023-10-30 17:12:30.000000+00
1803,9,Issue #3255 Discussion,3255,true,2024-02-26 05:49:55.000000+00,2024-02-26 07:26:55.000000+00
1804,2,Issue #3256 Discussion,3256,false,2022-12-05 15:19:12.000000+00,2022-12-05 16:13:12.000000+00
1805,5,Issue #3262 Discussion,3262,false,2025-02-07 10:05:13.000000+00,2025-02-07 11:58:13.000000+00
1806,8,Issue #3263 Discussion,3263,true,2023-08-23 09:43:52.000000+00,2023-08-23 11:19:52.000000+00
1807,5,Issue #3266 Discussion,3266,false,2023-10-25 11:34:03.000000+00,2023-10-25 13:30:03.000000+00
1808,5,Issue #3274 Discussion,3274,false,2024-04-12 18:42:39.000000+00,2024-04-12 19:21:39.000000+00
1809,9,Issue #3276 Discussion,3276,false,2023-10-16 16:39:06.000000+00,2023-10-16 18:25:06.000000+00
1810,5,Issue #3278 Discussion,3278,false,2024-10-18 13:28:26.000000+00,2024-10-18 14:12:26.000000+00
1811,10,Issue #3281 Discussion,3281,false,2023-04-29 13:42:31.000000+00,2023-04-29 15:09:31.000000+00
1812,6,Issue #3282 Discussion,3282,true,2025-03-02 16:25:44.000000+00,2025-03-02 18:16:44.000000+00
1813,5,Issue #3284 Discussion,3284,true,2022-04-30 09:36:01.000000+00,2022-04-30 09:52:01.000000+00
1814,9,Issue #3286 Discussion,3286,true,2025-01-11 07:30:41.000000+00,2025-01-11 08:21:41.000000+00
1815,10,Issue #3289 Discussion,3289,false,2024-01-19 17:39:16.000000+00,2024-01-19 18:53:16.000000+00
1816,1,Issue #3295 Discussion,3295,true,2024-04-29 20:03:57.000000+00,2024-04-29 20:13:57.000000+00
1817,4,Issue #3298 Discussion,3298,true,2024-01-16 03:39:14.000000+00,2024-01-16 04:22:14.000000+00
1818,4,Issue #3299 Discussion,3299,false,2023-07-10 13:41:04.000000+00,2023-07-10 14:01:04.000000+00
